Step MaxReplicaForce MaxAtomForce GradV0 GradV1 GradVc EBF EBR RDT RD1 PE1 RD2 PE2 RDN PEN RDN PEN RDN PEN RDN PEN
9130 0.027242441 0.00069990042 3.6745042e-13 6.113391e-13 0.86722147 0.053365935 0.053365935 3.9635473 0 -4117.9513 0.2 -4117.9498 0.4 -4117.8979 0.6 -4117.898 0.8 -4117.9498 1 -4117.9513
9140 0.027053362 0.00069240512 2.9600879e-13 6.1597501e-13 0.86125455 0.052628169 0.052628169 3.9635473 0 -4117.9513 0.2 -4117.9499 0.4 -4117.8986 0.6 -4117.8987 0.8 -4117.9499 1 -4117.9513
9150 0.029124759 0.0011149277 1.6275139e-12 3.0795611e-12 0.85513996 0.051869695 0.051869695 3.9635473 0 -4117.9513 0.2 -4117.9499 0.4 -4117.8994 0.6 -4117.8995 0.8 -4117.9499 1 -4117.9513
9160 0.031109304 0.0013188478 2.3303736e-12 4.1764746e-12 0.84961122 0.051187172 0.051187173 3.9635473 0 -4117.9513 0.2 -4117.9499 0.4 -4117.9001 0.6 -4117.9001 0.8 -4117.9499 1 -4117.9513
9170 0.027345509 0.00090102426 1.0466887e-12 1.8986878e-12 0.84355855 0.050448505 0.050448505 3.9635473 0 -4117.9513 0.2 -4117.9499 0.4 -4117.9008 0.6 -4117.9009 0.8 -4117.9499 1 -4117.9513
9180 0.026230497 0.0006034447 4.189971e-14 6.5083114e-14 0.83793796 0.049779326 0.049779326 3.9635473 0 -4117.9513 0.2 -4117.9499 0.4 -4117.9015 0.6 -4117.9015 0.8 -4117.9499 1 -4117.9513
9190 0.031515253 0.0013257978 2.2728893e-12 5.5183249e-12 0.83099897 0.048944208 0.048944208 3.9635473 0 -4117.9513 0.2 -4117.95 0.4 -4117.9023 0.6 -4117.9024 0.8 -4117.95 1 -4117.9513
9200 0.027951762 0.00099290452 1.0799779e-12 2.9643173e-12 0.82470788 0.048232835 0.048232835 3.9635473 0 -4117.9513 0.2 -4117.95 0.4 -4117.903 0.6 -4117.9031 0.8 -4117.95 1 -4117.9513
9210 0.027013745 0.00089427233 6.4476819e-13 1.3885694e-12 0.81818801 0.047451119 0.047451119 3.9635473 0 -4117.9513 0.2 -4117.95 0.4 -4117.9038 0.6 -4117.9039 0.8 -4117.95 1 -4117.9513
9220 0.026407197 0.00084510981 1.7517912e-13 9.0326713e-13 0.8128073 0.046796647 0.046796647 3.9635473 0 -4117.9513 0.2 -4117.95 0.4 -4117.9045 0.6 -4117.9045 0.8 -4117.95 1 -4117.9513
9230 0.027180337 0.00092824131 2.2842936e-13 1.391268e-12 0.80705766 0.046165802 0.046165802 3.9635473 0 -4117.9513 0.2 -4117.95 0.4 -4117.9051 0.6 -4117.9052 0.8 -4117.95 1 -4117.9513
9240 0.031727424 0.001258094 2.0443657e-13 2.6583836e-12 0.80113443 0.045510591 0.045510591 3.9635473 0 -4117.9513 0.2 -4117.9501 0.4 -4117.9058 0.6 -4117.9058 0.8 -4117.9501 1 -4117.9513
9250 0.03435373 0.0014592625 1.500685e-13 3.1082698e-12 0.7962479 0.044888954 0.044888954 3.9635473 0 -4117.9513 0.2 -4117.9501 0.4 -4117.9064 0.6 -4117.9064 0.8 -4117.9501 1 -4117.9513
9260 0.024907788 0.00064983926 2.9881269e-14 3.7528143e-13 0.79053986 0.044273372 0.044273372 3.9635473 0 -4117.9513 0.2 -4117.9501 0.4 -4117.907 0.6 -4117.907 0.8 -4117.9501 1 -4117.9513
9270 0.02458957 0.00056393369 5.3648062e-15 1.1882662e-14 0.78552165 0.043705466 0.043705466 3.9635473 0 -4117.9513 0.2 -4117.9501 0.4 -4117.9076 0.6 -4117.9076 0.8 -4117.9501 1 -4117.9513
9280 0.024601436 0.00065366639 7.7291786e-14 4.6845953e-13 0.77935678 0.043016898 0.043016898 3.9635473 0 -4117.9513 0.2 -4117.9501 0.4 -4117.9082 0.6 -4117.9083 0.8 -4117.9501 1 -4117.9513
9290 0.024349345 0.0006142821 3.6411678e-14 2.903566e-13 0.7746341 0.042482621 0.042482622 3.9635473 0 -4117.9513 0.2 -4117.9501 0.4 -4117.9088 0.6 -4117.9088 0.8 -4117.9501 1 -4117.9513
9300 0.024603563 0.0007065999 4.5742503e-14 6.179883e-13 0.76943433 0.0419053 0.0419053 3.9635473 0 -4117.9513 0.2 -4117.9502 0.4 -4117.9094 0.6 -4117.9094 0.8 -4117.9502 1 -4117.9513
9310 0.029401075 0.0011386602 1.950362e-14 2.2057991e-12 0.76386815 0.041321217 0.041321217 3.9635473 0 -4117.9513 0.2 -4117.9502 0.4 -4117.9099 0.6 -4117.91 0.8 -4117.9502 1 -4117.9513
9320 0.030643597 0.0012310102 4.529972e-14 2.4116458e-12 0.75849463 0.040751532 0.040751532 3.9635473 0 -4117.9513 0.2 -4117.9502 0.4 -4117.9105 0.6 -4117.9106 0.8 -4117.9502 1 -4117.9513
9330 0.023657364 0.00058060526 1.2772486e-14 2.1350663e-13 0.75402117 0.040239351 0.040239351 3.9635473 0 -4117.9513 0.2 -4117.9502 0.4 -4117.911 0.6 -4117.9111 0.8 -4117.9502 1 -4117.9513
9340 0.023466936 0.00056156686 8.0713596e-15 1.2997335e-13 0.74886944 0.039686184 0.039686184 3.9635473 0 -4117.9513 0.2 -4117.9502 0.4 -4117.9116 0.6 -4117.9116 0.8 -4117.9502 1 -4117.9513
9350 0.023289326 0.00053342851 4.9831163e-15 2.8857618e-14 0.7439966 0.039167439 0.039167439 3.9635473 0 -4117.9513 0.2 -4117.9502 0.4 -4117.9121 0.6 -4117.9121 0.8 -4117.9502 1 -4117.9513
9360 0.023107968 0.00053545661 8.35196e-15 4.7951408e-14 0.73807198 0.038538119 0.038538119 3.9635473 0 -4117.9513 0.2 -4117.9502 0.4 -4117.9127 0.6 -4117.9128 0.8 -4117.9502 1 -4117.9513
9370 0.022976136 0.00055417054 1.2542279e-14 1.2545962e-13 0.73300665 0.038002239 0.038002239 3.9635473 0 -4117.9513 0.2 -4117.9503 0.4 -4117.9133 0.6 -4117.9133 0.8 -4117.9503 1 -4117.9513
9380 0.022795381 0.00052184243 6.8511768e-15 1.3975228e-14 0.7282231 0.037503796 0.037503796 3.9635473 0 -4117.9513 0.2 -4117.9503 0.4 -4117.9138 0.6 -4117.9138 0.8 -4117.9503 1 -4117.9513
9390 0.022628616 0.0005261944 8.2421472e-15 5.6251567e-14 0.72270149 0.036928438 0.036928438 3.9635473 0 -4117.9513 0.2 -4117.9503 0.4 -4117.9143 0.6 -4117.9144 0.8 -4117.9503 1 -4117.9513
9400 0.022468108 0.00051863738 7.3791966e-15 3.5686835e-14 0.71769499 0.03641068 0.03641068 3.9635473 0 -4117.9513 0.2 -4117.9503 0.4 -4117.9149 0.6 -4117.9149 0.8 -4117.9503 1 -4117.9513
9410 0.0223191 0.00052482053 1.0174768e-14 7.9529665e-14 0.71254928 0.035889654 0.035889654 3.9635473 0 -4117.9513 0.2 -4117.9503 0.4 -4117.9154 0.6 -4117.9154 0.8 -4117.9503 1 -4117.9513
9420 0.022146705 0.00051205108 6.7497509e-15 4.3962592e-14 0.70739401 0.035373402 0.035373402 3.9635473 0 -4117.9513 0.2 -4117.9503 0.4 -4117.9159 0.6 -4117.9159 0.8 -4117.9503 1 -4117.9513
9430 0.021991252 0.00051403066 4.1329313e-15 3.996e-14 0.70225295 0.034861213 0.034861213 3.9635473 0 -4117.9513 0.2 -4117.9503 0.4 -4117.9164 0.6 -4117.9164 0.8 -4117.9503 1 -4117.9513
9440 0.021834522 0.00050009597 3.4181294e-15 4.4556568e-15 0.69752368 0.034387785 0.034387785 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9169 0.6 -4117.9169 0.8 -4117.9504 1 -4117.9513
9450 0.021758009 0.00055657343 4.7915918e-14 7.126293e-14 0.69212795 0.033847715 0.033847715 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9174 0.6 -4117.9175 0.8 -4117.9504 1 -4117.9513
9460 0.021653547 0.00056629057 3.6149378e-14 5.0796959e-14 0.68778668 0.033415567 0.033415567 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9179 0.6 -4117.9179 0.8 -4117.9504 1 -4117.9513
9470 0.021948124 0.00066994093 2.0722214e-15 1.2299691e-13 0.68306923 0.032959318 0.032959318 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9183 0.6 -4117.9183 0.8 -4117.9504 1 -4117.9513
9480 0.02477685 0.00099994807 7.7374682e-14 1.3291719e-13 0.67789918 0.032475872 0.032475872 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9188 0.6 -4117.9188 0.8 -4117.9504 1 -4117.9513
9490 0.023931534 0.00094251382 1.3715427e-14 7.5966345e-14 0.6739348 0.032055105 0.032055105 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9192 0.6 -4117.9192 0.8 -4117.9504 1 -4117.9513
9500 0.020998576 0.00052700916 1.1333819e-14 1.1769674e-14 0.66902793 0.031596475 0.031596475 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9197 0.6 -4117.9197 0.8 -4117.9504 1 -4117.9513
9510 0.020801461 0.00048260586 8.9588195e-15 3.6007676e-15 0.66441251 0.031160697 0.031160697 3.9635473 0 -4117.9513 0.2 -4117.9504 0.4 -4117.9201 0.6 -4117.9201 0.8 -4117.9504 1 -4117.9513
9520 0.020659912 0.00048803451 3.6103659e-15 3.6245896e-15 0.65960642 0.030709451 0.030709451 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9206 0.6 -4117.9206 0.8 -4117.9505 1 -4117.9513
9530 0.020517262 0.00048489736 3.8933209e-15 6.1541416e-15 0.65511525 0.030291376 0.030291376 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.921 0.6 -4117.921 0.8 -4117.9505 1 -4117.9513
9540 0.020429269 0.00051885916 3.4510866e-15 3.5738138e-15 0.65053052 0.029871521 0.029871521 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9214 0.6 -4117.9214 0.8 -4117.9505 1 -4117.9513
9550 0.020224861 0.00046335061 5.5816709e-15 2.1275042e-14 0.64610001 0.029459784 0.029459784 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9218 0.6 -4117.9218 0.8 -4117.9505 1 -4117.9513
9560 0.02006289 0.00046235679 1.0766002e-14 1.657147e-14 0.6409035 0.028979622 0.028979622 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9223 0.6 -4117.9223 0.8 -4117.9505 1 -4117.9513
9570 0.019923657 0.00047344649 1.919473e-14 1.5684776e-14 0.6361534 0.028544334 0.028544334 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9227 0.6 -4117.9228 0.8 -4117.9505 1 -4117.9513
9580 0.019783341 0.00046996277 2.3885573e-14 2.2212409e-14 0.63167864 0.028138885 0.028138885 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9231 0.6 -4117.9232 0.8 -4117.9505 1 -4117.9513
9590 0.019731059 0.00052873286 4.0749824e-14 2.3810327e-14 0.62700675 0.027717323 0.027717323 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9235 0.6 -4117.9236 0.8 -4117.9505 1 -4117.9513
9600 0.0205248 0.000726034 1.4908739e-13 8.1189612e-14 0.62236751 0.027320298 0.027320298 3.9635473 0 -4117.9513 0.2 -4117.9505 0.4 -4117.9239 0.6 -4117.924 0.8 -4117.9505 1 -4117.9513
9610 0.019668258 0.00059571783 1.5965783e-13 1.2716022e-13 0.61810091 0.026925182 0.026925182 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9243 0.6 -4117.9244 0.8 -4117.9506 1 -4117.9513
9620 0.021437946 0.00086413935 1.6315051e-13 1.2649287e-13 0.61355249 0.02654966 0.02654966 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9247 0.6 -4117.9247 0.8 -4117.9506 1 -4117.9513
9630 0.022499066 0.00097447092 1.8913157e-13 9.9375753e-14 0.60932242 0.026186316 0.026186316 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9251 0.6 -4117.9251 0.8 -4117.9506 1 -4117.9513
9640 0.023660661 0.0011088116 4.230825e-13 2.450375e-13 0.60537871 0.025803038 0.025803038 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9255 0.6 -4117.9255 0.8 -4117.9506 1 -4117.9513
9650 0.024517642 0.0011467239 1.4563503e-13 7.3732021e-14 0.6006931 0.025454869 0.025454869 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9258 0.6 -4117.9258 0.8 -4117.9506 1 -4117.9513
9660 0.018697553 0.0004322458 7.0094354e-15 4.712723e-15 0.5972683 0.025131877 0.025131877 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9261 0.6 -4117.9262 0.8 -4117.9506 1 -4117.9513
9670 0.01854674 0.00043039235 1.1961594e-13 9.4234949e-14 0.59241619 0.024723589 0.024723589 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9265 0.6 -4117.9266 0.8 -4117.9506 1 -4117.9513
9680 0.020423451 0.00083984994 6.6329025e-13 6.2245913e-14 0.5879382 0.02433572 0.02433572 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9269 0.6 -4117.927 0.8 -4117.9506 1 -4117.9513
9690 0.018297927 0.00043556677 1.1272338e-14 8.415835e-15 0.5842359 0.024040055 0.024040055 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9272 0.6 -4117.9273 0.8 -4117.9506 1 -4117.9513
9700 0.018175084 0.00042935191 1.2955537e-14 7.2026974e-15 0.5803456 0.023718741 0.023718741 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9275 0.6 -4117.9276 0.8 -4117.9506 1 -4117.9513
9710 0.018054884 0.00043127757 2.4770825e-14 2.5595229e-15 0.57643929 0.023391378 0.023391378 3.9635473 0 -4117.9513 0.2 -4117.9506 0.4 -4117.9279 0.6 -4117.9279 0.8 -4117.9506 1 -4117.9513
9720 0.017962051 0.00045157953 3.5284482e-14 1.2738305e-14 0.57255011 0.023070164 0.023070164 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9282 0.6 -4117.9282 0.8 -4117.9507 1 -4117.9513
9730 0.017872303 0.00047017199 1.6863448e-14 1.9023363e-14 0.5687011 0.022749233 0.022749233 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9285 0.6 -4117.9285 0.8 -4117.9507 1 -4117.9513
9740 0.018752214 0.00067694499 5.2832681e-14 1.9306881e-14 0.56438447 0.02241485 0.02241485 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9289 0.6 -4117.9289 0.8 -4117.9507 1 -4117.9513
9750 0.017894255 0.00054934573 1.4297243e-13 5.3903621e-14 0.56031117 0.022088041 0.022088041 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9292 0.6 -4117.9292 0.8 -4117.9507 1 -4117.9513
9760 0.017533888 0.00048223063 2.2787013e-14 4.525351e-14 0.55655272 0.02178346 0.02178346 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9295 0.6 -4117.9295 0.8 -4117.9507 1 -4117.9513
9770 0.017454484 0.00048931455 4.7507666e-14 3.5598841e-14 0.55263736 0.021482116 0.021482116 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9298 0.6 -4117.9298 0.8 -4117.9507 1 -4117.9513
9780 0.01735328 0.00049986464 1.5843964e-14 2.5895123e-14 0.54889406 0.021179983 0.021179983 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9301 0.6 -4117.9301 0.8 -4117.9507 1 -4117.9513
9790 0.017180922 0.00047841421 4.2928982e-14 6.9009876e-14 0.54493464 0.020871283 0.020871283 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9304 0.6 -4117.9304 0.8 -4117.9507 1 -4117.9513
9800 0.017079844 0.00047691399 1.7585114e-14 3.3077307e-14 0.54101437 0.020575603 0.020575603 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9307 0.6 -4117.9307 0.8 -4117.9507 1 -4117.9513
9810 0.01696117 0.00048115359 3.918484e-14 5.97609e-14 0.53727962 0.02028495 0.02028495 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.931 0.6 -4117.931 0.8 -4117.9507 1 -4117.9513
9820 0.016791225 0.000452027 2.7535392e-14 4.356044e-14 0.53339004 0.01999647 0.01999647 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9313 0.6 -4117.9313 0.8 -4117.9507 1 -4117.9513
9830 0.016665226 0.00044722959 6.7400952e-15 1.3130572e-14 0.52985429 0.019724284 0.019724284 3.9635473 0 -4117.9513 0.2 -4117.9507 0.4 -4117.9315 0.6 -4117.9316 0.8 -4117.9507 1 -4117.9513
9840 0.017059916 0.00057042399 8.121424e-15 3.013386e-14 0.52608178 0.019448674 0.019448674 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9318 0.6 -4117.9318 0.8 -4117.9508 1 -4117.9513
9850 0.01672934 0.00053978342 6.4558345e-14 9.7853513e-14 0.52241083 0.019160365 0.019160365 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9321 0.6 -4117.9321 0.8 -4117.9508 1 -4117.9513
9860 0.016267448 0.00040416645 3.7727307e-14 4.1546717e-14 0.51881973 0.018898801 0.018898801 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9324 0.6 -4117.9324 0.8 -4117.9508 1 -4117.9513
9870 0.017217493 0.00066399773 9.6444731e-14 1.1569181e-13 0.51514742 0.018619192 0.018619192 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9326 0.6 -4117.9327 0.8 -4117.9508 1 -4117.9513
9880 0.01995457 0.00096231801 1.8294474e-13 9.6972661e-14 0.51176945 0.018368859 0.018368859 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9329 0.6 -4117.9329 0.8 -4117.9508 1 -4117.9513
9890 0.016899333 0.00064404105 4.6177083e-14 1.266364e-13 0.50790233 0.018099852 0.018099852 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9332 0.6 -4117.9332 0.8 -4117.9508 1 -4117.9513
9900 0.017732595 0.00076241608 9.235309e-14 5.1209274e-14 0.50410771 0.01782987 0.01782987 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9334 0.6 -4117.9335 0.8 -4117.9508 1 -4117.9513
9910 0.018439751 0.00080605009 1.6381942e-13 5.2162093e-14 0.50015601 0.017577618 0.017577618 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9337 0.6 -4117.9337 0.8 -4117.9508 1 -4117.9513
9920 0.016107017 0.00055593864 1.3179996e-14 3.8216887e-14 0.49709101 0.017340192 0.017340192 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9339 0.6 -4117.9339 0.8 -4117.9508 1 -4117.9513
9930 0.015465389 0.00036744502 4.0577344e-15 5.6487755e-15 0.49382418 0.017112784 0.017112784 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9342 0.6 -4117.9342 0.8 -4117.9508 1 -4117.9513
9940 0.015373206 0.00037687074 6.2509982e-15 4.9840662e-15 0.49049303 0.016877879 0.016877879 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9344 0.6 -4117.9344 0.8 -4117.9508 1 -4117.9513
9950 0.015259575 0.00035844653 6.1492265e-15 3.5510903e-15 0.48731976 0.016654074 0.016654074 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9346 0.6 -4117.9346 0.8 -4117.9508 1 -4117.9513
9960 0.015208702 0.00040186414 6.6422079e-15 1.2843152e-14 0.48396091 0.016418258 0.016418258 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9348 0.6 -4117.9349 0.8 -4117.9508 1 -4117.9513
9970 0.015094442 0.00039325072 9.8106298e-15 3.1124579e-14 0.48062393 0.0161908 0.0161908 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9351 0.6 -4117.9351 0.8 -4117.9508 1 -4117.9513
9980 0.016240305 0.00062942553 2.9655642e-14 4.7255774e-14 0.47691118 0.015952833 0.015952833 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9353 0.6 -4117.9353 0.8 -4117.9508 1 -4117.9513
9990 0.017496534 0.00076584244 4.2954686e-14 1.9235886e-14 0.47363435 0.015739464 0.015739465 3.9635473 0 -4117.9513 0.2 -4117.9508 0.4 -4117.9355 0.6 -4117.9355 0.8 -4117.9508 1 -4117.9513
10000 0.020480656 0.0010005062 1.7501619e-13 2.1084555e-13 0.46986257 0.015499612 0.015499612 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9358 0.6 -4117.9358 0.8 -4117.9509 1 -4117.9513
10010 0.014947898 0.000470904 2.8800331e-13 3.3005309e-13 0.46669357 0.015272231 0.015272231 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.936 0.6 -4117.936 0.8 -4117.9509 1 -4117.9513
10020 0.015058797 0.00050848088 2.0688992e-13 8.2478002e-14 0.46377892 0.015081938 0.015081938 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9362 0.6 -4117.9362 0.8 -4117.9509 1 -4117.9513
10030 0.014608803 0.00043204093 9.6184053e-14 1.2300772e-13 0.4603701 0.014857166 0.014857166 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9364 0.6 -4117.9364 0.8 -4117.9509 1 -4117.9513
10040 0.017120668 0.00079448888 3.2631418e-13 4.0143165e-13 0.45735227 0.014648047 0.014648047 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9366 0.6 -4117.9366 0.8 -4117.9509 1 -4117.9513
10050 0.014235121 0.00034567264 1.1721859e-14 1.9046935e-14 0.45431538 0.014461116 0.014461116 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9368 0.6 -4117.9368 0.8 -4117.9509 1 -4117.9513
10060 0.014134464 0.0003444699 9.5582188e-15 2.2598132e-15 0.45105797 0.014252647 0.014252647 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.937 0.6 -4117.937 0.8 -4117.9509 1 -4117.9513
10070 0.014032288 0.00033317578 1.1658685e-14 4.9752914e-15 0.44802916 0.014061265 0.014061265 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9372 0.6 -4117.9372 0.8 -4117.9509 1 -4117.9513
10080 0.013939988 0.00033404663 1.5826984e-14 8.0596424e-15 0.44504215 0.013871059 0.013871059 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9374 0.6 -4117.9374 0.8 -4117.9509 1 -4117.9513
10090 0.013866037 0.00035188695 9.4118597e-15 1.1943277e-14 0.4419316 0.013677785 0.013677785 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9376 0.6 -4117.9376 0.8 -4117.9509 1 -4117.9513
10100 0.013782334 0.00035806261 1.7169757e-14 1.0697523e-14 0.43890864 0.013487435 0.013487435 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9378 0.6 -4117.9378 0.8 -4117.9509 1 -4117.9513
10110 0.013684622 0.00035950015 6.684195e-14 1.9160923e-14 0.43552334 0.013281542 0.013281542 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.938 0.6 -4117.938 0.8 -4117.9509 1 -4117.9513
10120 0.013542463 0.00031323628 1.3796901e-14 2.4729937e-14 0.43259087 0.013101083 0.013101083 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9382 0.6 -4117.9382 0.8 -4117.9509 1 -4117.9513
10130 0.013443736 0.0003092609 5.9098505e-15 1.5744663e-14 0.42946085 0.012911044 0.012911044 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9384 0.6 -4117.9384 0.8 -4117.9509 1 -4117.9513
10140 0.01337376 0.00034091143 3.9512386e-14 3.6051561e-14 0.42621993 0.01271443 0.01271443 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9386 0.6 -4117.9386 0.8 -4117.9509 1 -4117.9513
10150 0.013272852 0.00032873235 4.9369568e-14 2.6109216e-14 0.4233703 0.012544288 0.012544288 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9387 0.6 -4117.9387 0.8 -4117.9509 1 -4117.9513
10160 0.013250596 0.000366522 9.9577845e-14 5.3493308e-15 0.42037822 0.012369577 0.012369577 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9389 0.6 -4117.9389 0.8 -4117.9509 1 -4117.9513
10170 0.013378588 0.00043462928 2.0228926e-13 3.5891693e-14 0.41742524 0.012191148 0.012191148 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9391 0.6 -4117.9391 0.8 -4117.9509 1 -4117.9513
10180 0.016216598 0.00075445403 5.5462726e-13 5.0847051e-14 0.41413018 0.012017419 0.012017419 3.9635473 0 -4117.9513 0.2 -4117.9509 0.4 -4117.9392 0.6 -4117.9393 0.8 -4117.9509 1 -4117.9513
10190 0.016117535 0.00075299041 5.4957864e-13 5.2268593e-14 0.41121747 0.011850641 0.011850641 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9394 0.6 -4117.9394 0.8 -4117.951 1 -4117.9513
10200 0.012822413 0.00032443158 5.0020732e-14 2.9962401e-14 0.40874023 0.01169727 0.01169727 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9396 0.6 -4117.9396 0.8 -4117.951 1 -4117.9513
10210 0.012726533 0.00031644308 4.1094272e-14 5.1425301e-15 0.40589625 0.011534849 0.011534849 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9397 0.6 -4117.9397 0.8 -4117.951 1 -4117.9513
10220 0.012625817 0.00029810359 6.1477229e-15 2.9913707e-15 0.40319469 0.01138353 0.01138353 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9399 0.6 -4117.9399 0.8 -4117.951 1 -4117.9513
10230 0.012539385 0.00029545678 1.2224163e-14 6.8105769e-15 0.40042068 0.011227991 0.011227991 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.94 0.6 -4117.94 0.8 -4117.951 1 -4117.9513
10240 0.012444678 0.0002883505 6.4634859e-15 8.3680942e-15 0.39751774 0.01106426 0.01106426 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9402 0.6 -4117.9402 0.8 -4117.951 1 -4117.9513
10250 0.012358262 0.00029227446 4.5980242e-15 1.2844812e-15 0.39465073 0.010902431 0.010902431 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9404 0.6 -4117.9404 0.8 -4117.951 1 -4117.9513
10260 0.012310743 0.00032238552 1.1896774e-14 1.2908932e-14 0.39187976 0.010748978 0.010748978 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9405 0.6 -4117.9405 0.8 -4117.951 1 -4117.9513
10270 0.012190614 0.00029071693 8.365015e-15 2.0802451e-14 0.38921635 0.010599686 0.010599686 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9407 0.6 -4117.9407 0.8 -4117.951 1 -4117.9513
10280 0.012100715 0.0002795902 9.032396e-15 8.8757519e-15 0.3865468 0.01045266 0.01045266 3.9635473 0 -4117.9513 0.2 -4117.951 0.4 -4117.9408 0.6 -4117.9408 0.8 -4117.951 1 -4117.9513
