type charge x y z
1025 3 -2 12.8727 3.68657 27.4085 

1025 3 -2 12.1957 1.89156 27.4086 

1025 3 -2 11.5188 0.0964799 27.4085 

1025 3 -2 10.8422 5.84963 27.4086 

1025 3 -2 10.1652 4.05464 27.4087 

1025 3 -2 9.48822 2.25966 27.4085 

1025 3 -2 8.81128 0.464755 27.4084 

1025 3 -2 8.13454 6.21791 27.4088 

1025 3 -2 15.0055 4.42312 27.4086 

1025 3 -2 14.3286 2.62821 27.4086 

1025 3 -2 13.6517 0.833138 27.4087 

1025 3 -2 12.9749 6.5862 27.4086 

1025 3 -2 12.298 4.79131 27.4084 

1025 3 -2 11.621 2.99641 27.4085 

1025 3 -2 10.944 1.20135 27.4085 

1025 3 -2 10.2674 6.95451 27.4085 

1025 3 -2 9.59047 5.1595 27.4088 

1025 3 -2 8.9135 3.36448 27.4087 

1025 3 -2 8.2366 1.56953 27.4086 

1025 3 -2 7.55975 7.32283 27.4089 

1025 3 -2 14.4308 5.5279 27.4085 

1025 3 -2 13.7539 3.73306 27.4085 

1025 3 -2 13.0769 1.93809 27.4087 

1025 3 -2 12.3999 0.142954 27.4086 

1025 3 -2 11.7233 5.89611 27.4086 

1025 3 -2 11.0464 4.1012 27.4086 

1025 3 -2 10.3693 2.3062 27.4085 

1025 3 -2 9.69237 0.511257 27.4084 

1025 3 -2 9.01571 6.26441 27.4087 

1025 3 -2 8.33875 4.46935 27.4087 

1025 3 -2 7.66184 2.6744 27.4087 

1025 3 -2 14.5329 0.879663 27.4086 

1025 3 -2 13.856 6.6327 27.4085 

1025 3 -2 13.1791 4.83784 27.4084 

1025 3 -2 12.5022 3.04297 27.4086 

1025 3 -2 11.8251 1.24787 27.4086 

1025 3 -2 11.1485 7.00099 27.4086 

1025 3 -2 10.4716 5.20602 27.4087 

1025 3 -2 9.79462 3.41101 27.4087 

1025 3 -2 9.11766 1.61606 27.4084 

1025 3 -2 8.4409 7.36932 27.4088 

1025 3 -2 7.76398 5.57426 27.4088 

1025 3 -2 14.635 3.77955 27.4086 

1025 3 -2 13.9581 1.9846 27.4087 

1025 3 -2 13.2811 0.189476 27.4087 

1025 3 -2 12.6044 5.9426 27.4085 

1025 3 -2 11.9275 4.14775 27.4085 

1025 3 -2 11.2504 2.35277 27.4086 

1025 3 -2 10.5735 0.557766 27.4085 

1025 3 -2 9.89686 6.31089 27.4086 

1025 3 -2 9.2199 4.51588 27.4088 

1025 3 -2 8.54295 2.72088 27.4086 

1025 3 -2 7.86604 0.925945 27.4085 

1025 3 -2 14.7371 6.67918 27.4084 

1025 3 -2 14.0602 4.88434 27.4085 

1025 3 -2 13.3833 3.08949 27.4086 

1025 3 -2 12.7063 1.2944 27.4087 

1025 3 -2 12.0296 7.04748 27.4086 

1025 3 -2 11.3528 5.25253 27.4085 

1025 3 -2 10.6758 3.45759 27.4086 

1025 3 -2 9.99874 1.66259 27.4084 

1025 3 -2 9.32206 7.4158 27.4086 

1025 3 -2 8.64514 5.62077 27.4088 

1025 3 -2 7.96819 3.82574 27.4087 

1025 3 -2 14.8392 2.0311 27.4085 

1025 3 -2 14.1623 0.235983 27.4087 

1025 3 -2 13.4855 5.98911 27.4085 

1025 3 -2 12.8086 4.19428 27.4084 

1025 3 -2 12.1316 2.39933 27.4086 

1025 3 -2 11.4546 0.604229 27.4085 

1025 3 -2 10.778 6.35736 27.4086 

1025 3 -2 10.101 4.56241 27.4088 

1025 3 -2 9.42406 2.76741 27.4086 

1025 3 -2 8.74711 0.97248 27.4085 

1025 3 -2 8.07035 6.72567 27.4088 

1025 3 -2 14.9413 4.93084 27.4086 

1025 3 -2 14.2644 3.13599 27.4086 

1025 3 -2 13.5875 1.34092 27.4087 

1025 3 -2 12.9107 7.09395 27.4086 

1025 3 -2 12.2338 5.29904 27.4085 

1025 3 -2 11.5569 3.50415 27.4085 

1025 3 -2 10.8798 1.70912 27.4085 

1025 3 -2 10.2032 7.46226 27.4085 

1025 3 -2 9.5263 5.66727 27.4087 

1025 3 -2 8.84932 3.87225 27.4087 

1025 3 -2 8.17241 2.07729 27.4086 

1025 3 -2 15.0434 0.282521 27.4086 

1025 3 -2 14.3666 6.03561 27.4085 

1025 3 -2 13.6897 4.24078 27.4085 

1025 3 -2 13.0127 2.44587 27.4086 

1025 3 -2 12.3357 0.650721 27.4086 

1025 3 -2 11.6591 6.40385 27.4086 

1025 3 -2 10.9822 4.60894 27.4086 

1025 3 -2 10.3052 2.81396 27.4085 

1025 3 -2 9.6282 1.01899 27.4084 

1025 3 -2 8.95152 6.77218 27.4087 

1025 3 -2 8.27456 4.97712 27.4088 

1025 3 -2 7.59766 3.18215 27.4087 

1025 3 -2 14.4687 1.38744 27.4086 

1025 3 -2 13.7918 7.14043 27.4085 

1025 3 -2 13.1149 5.34554 27.4084 

1025 3 -2 12.438 3.5507 27.4085 

1025 3 -2 11.761 1.75566 27.4086 

1025 3 -2 11.0843 7.50874 27.4085 

1025 3 -2 10.4075 5.71379 27.4087 

1025 3 -2 9.73047 3.91877 27.4088 

1025 3 -2 9.0535 2.1238 27.4085 

1025 3 -2 8.37658 0.328887 27.4084 

1025 3 -2 7.69979 6.08203 27.4089 

1025 3 -2 14.5708 4.28728 27.4086 

1025 3 -2 13.8939 2.49237 27.4086 

1025 3 -2 13.2169 0.697252 27.4087 

1025 3 -2 12.5402 6.45034 27.4086 

1025 3 -2 11.8633 4.65546 27.4085 

1025 3 -2 11.1863 2.86051 27.4086 

1025 3 -2 10.5093 1.0655 27.4084 

1025 3 -2 9.83266 6.81866 27.4086 

1025 3 -2 9.15571 5.02363 27.4088 

1025 3 -2 8.47876 3.22863 27.4087 

1025 3 -2 7.80187 1.43369 27.4086 

1025 3 -2 14.6729 7.18691 27.4084 

1025 3 -2 13.996 5.39205 27.4085 

1025 3 -2 13.3191 3.59722 27.4085 

1025 3 -2 12.6422 1.8022 27.4087 

1025 3 -2 11.9652 0.00711449 27.4085 

1025 3 -2 11.2886 5.76026 27.4086 

1025 3 -2 10.6116 3.96532 27.4087 

1025 3 -2 9.93457 2.17034 27.4085 

1025 3 -2 9.25766 0.375413 27.4084 

1025 3 -2 8.58094 6.12854 27.4088 

1025 3 -2 7.90402 4.33351 27.4087 

1025 3 -2 14.7751 2.53885 27.4086 

1025 3 -2 14.0981 0.743786 27.4086 

1025 3 -2 13.4213 6.49685 27.4085 

1025 3 -2 12.7444 4.70198 27.4084 

1025 3 -2 12.0674 2.90708 27.4086 

1025 3 -2 11.3904 1.11201 27.4085 

1025 3 -2 10.7138 6.86515 27.4085 

1025 3 -2 10.0369 5.07016 27.4088 

1025 3 -2 9.35988 3.27515 27.4087 

1025 3 -2 8.68297 1.48021 27.4085 

1025 3 -2 8.00616 7.23346 27.4089 

1025 3 -2 14.8772 5.43854 27.4085 

1025 3 -2 14.2002 3.6437 27.4086 

1025 3 -2 13.5233 1.84873 27.4087 

1025 3 -2 12.8463 0.0536043 27.4086 

1025 3 -2 12.1697 5.80676 27.4085 

1025 3 -2 11.4927 4.01188 27.4085 

1025 3 -2 10.8157 2.21687 27.4085 

1025 3 -2 10.1387 0.421913 27.4084 

1025 3 -2 9.46211 6.17504 27.4087 

1025 3 -2 8.78514 4.38001 27.4088 

1025 3 -2 8.10823 2.58504 27.4086 

1025 3 -2 14.9793 0.790289 27.4086 

1025 3 -2 14.3024 6.54332 27.4084 

1025 3 -2 13.6255 4.74849 27.4084 

1025 3 -2 12.9486 2.95363 27.4086 

1025 3 -2 12.2716 1.15852 27.4087 

1025 3 -2 11.5949 6.91162 27.4086 

1025 3 -2 10.918 5.11667 27.4086 

1025 3 -2 10.241 3.3217 27.4086 

1025 3 -2 9.56402 1.52672 27.4084 

1025 3 -2 8.88731 7.27995 27.4087 

1025 3 -2 8.21039 5.4849 27.4088 

1025 3 -2 15.0814 3.69019 27.4086 

1025 3 -2 14.4045 1.89523 27.4086 

1025 3 -2 13.7275 0.100118 27.4087 

1025 3 -2 13.0508 5.85324 27.4085 

1025 3 -2 12.3738 4.05843 27.4084 

1025 3 -2 11.6968 2.26345 27.4086 

1025 3 -2 11.0199 0.46839 27.4085 

1025 3 -2 10.3433 6.22153 27.4086 

1025 3 -2 9.6663 4.42653 27.4088 

1025 3 -2 8.98932 2.63153 27.4086 

1025 3 -2 8.31241 0.836608 27.4084 

1025 3 -2 7.6356 6.58982 27.4089 

1025 3 -2 14.5066 4.795 27.4085 

1025 3 -2 13.8297 3.00013 27.4086 

1025 3 -2 13.1528 1.20503 27.4087 

1025 3 -2 12.476 6.9581 27.4086 

1025 3 -2 11.7991 5.16319 27.4085 

1025 3 -2 11.1222 3.36827 27.4086 

1025 3 -2 10.4451 1.57324 27.4084 

1025 3 -2 9.76847 7.32642 27.4085 

1025 3 -2 9.09154 5.53142 27.4088 

1025 3 -2 8.41458 3.73638 27.4087 

1025 3 -2 7.7377 1.94143 27.4086 

1025 3 -2 14.6087 0.146643 27.4086 

1025 3 -2 13.9319 5.89976 27.4085 

1025 3 -2 13.255 4.10495 27.4084 

1025 3 -2 12.578 2.30999 27.4087 

1025 3 -2 11.901 0.514879 27.4086 

1025 3 -2 11.2244 6.26801 27.4086 

1025 3 -2 10.5475 4.47307 27.4087 

1025 3 -2 9.87041 2.67806 27.4085 

1025 3 -2 9.19348 0.883135 27.4084 

1025 3 -2 8.51675 6.63633 27.4088 

1025 3 -2 7.83982 4.84126 27.4087 

1025 3 -2 14.7109 3.04661 27.4086 

1025 3 -2 14.0339 1.25158 27.4087 

1025 3 -2 13.3571 7.00459 27.4086 

1025 3 -2 12.6802 5.2097 27.4084 

1025 3 -2 12.0033 3.41482 27.4085 

1025 3 -2 11.3262 1.61979 27.4086 

1025 3 -2 10.6496 7.37289 27.4085 

1025 3 -2 9.97271 5.57792 27.4087 

1025 3 -2 9.29572 3.78289 27.4088 

1025 3 -2 8.61878 1.98793 27.4085 

1025 3 -2 7.94188 0.193013 27.4084 

1025 3 -2 14.813 5.94626 27.4085 

1025 3 -2 14.1361 4.15143 27.4085 

1025 3 -2 13.4592 2.3565 27.4086 

1025 3 -2 12.7822 0.561362 27.4087 

1025 3 -2 12.1055 6.31449 27.4085 

1025 3 -2 11.4286 4.51961 27.4085 

1025 3 -2 10.7515 2.72462 27.4085 

1025 3 -2 10.0746 0.929657 27.4084 

1025 3 -2 9.39792 6.68281 27.4086 

1025 3 -2 8.72096 4.88777 27.4088 

1025 3 -2 8.04404 3.09278 27.4086 

1025 3 -2 14.9151 1.29808 27.4085 

1025 3 -2 14.2382 7.05107 27.4084 

1025 3 -2 13.5613 5.25619 27.4084 

1025 3 -2 12.8844 3.46135 27.4085 

1025 3 -2 12.2074 1.66632 27.4087 

1025 3 -2 11.5307 7.41937 27.4086 

1025 3 -2 10.8539 5.62442 27.4086 

1025 3 -2 10.1769 3.82944 27.4087 

1025 3 -2 9.49986 2.03446 27.4084 

1025 3 -2 8.82293 0.239549 27.4084 

1025 3 -2 8.1462 5.99268 27.4088 

1025 3 -2 15.0172 4.19791 27.4086 

1025 3 -2 14.3403 2.403 27.4085 

1025 3 -2 13.6633 0.607896 27.4087 

1025 3 -2 12.9866 6.36099 27.4085 

1025 3 -2 12.3097 4.56612 27.4084 

1025 3 -2 11.6327 2.7712 27.4086 

1025 3 -2 10.9557 0.976145 27.4085 

1025 3 -2 10.2791 6.72929 27.4086 

1025 3 -2 9.60212 4.9343 27.4088 

1025 3 -2 8.92516 3.13927 27.4086 

1025 3 -2 8.24824 1.34433 27.4085 

1025 3 -2 7.57142 7.0976 27.4089 

1025 3 -2 14.4424 5.3027 27.4085 

1025 3 -2 13.7655 3.50786 27.4085 

1025 3 -2 13.0886 1.71286 27.4087 

1025 3 -2 12.4118 7.46587 27.4086 

1025 3 -2 11.735 5.67091 27.4085 

1025 3 -2 11.058 3.87599 27.4086 

1025 3 -2 10.381 2.08099 27.4085 

1025 3 -2 9.70403 0.286048 27.4084 

1025 3 -2 9.02737 6.03918 27.4087 

1025 3 -2 8.35041 4.24414 27.4087 

1025 3 -2 7.67352 2.44917 27.4087 

1025 3 -2 14.5445 0.654425 27.4086 

1025 3 -2 13.8677 6.40748 27.4085 

1025 3 -2 13.1908 4.61264 27.4084 

1025 3 -2 12.5138 2.81776 27.4086 

1025 3 -2 11.8368 1.02263 27.4086 

1025 3 -2 11.1602 6.77577 27.4086 

1025 3 -2 10.4833 4.98083 27.4087 

1025 3 -2 9.80627 3.18581 27.4086 

1025 3 -2 9.12932 1.39086 27.4084 

1025 3 -2 8.45259 7.1441 27.4088 

1025 3 -2 7.77563 5.34903 27.4088 

1025 3 -2 14.6467 3.55433 27.4086 

1025 3 -2 13.9698 1.75937 27.4087 

1025 3 -2 13.2929 7.51234 27.4085 

1025 3 -2 12.616 5.7174 27.4085 

1025 3 -2 11.9391 3.92255 27.4084 

1025 3 -2 11.2621 2.12753 27.4086 

1025 3 -2 10.5851 0.33255 27.4085 

1025 3 -2 9.90852 6.08568 27.4086 

1025 3 -2 9.23155 4.29065 27.4088 

1025 3 -2 8.5546 2.49567 27.4086 

1025 3 -2 7.8777 0.700752 27.4085 

1025 3 -2 14.7488 6.45398 27.4084 

1025 3 -2 14.0719 4.65914 27.4085 

1025 3 -2 13.395 2.86428 27.4086 

1025 3 -2 12.718 1.06915 27.4087 

1025 3 -2 12.0413 6.82224 27.4086 

1025 3 -2 11.3644 5.02732 27.4086 

1025 3 -2 10.6874 3.23236 27.4086 

1025 3 -2 10.0104 1.43738 27.4084 

1025 3 -2 9.33372 7.19059 27.4086 

1025 3 -2 8.65679 5.39554 27.4088 

1025 3 -2 7.97986 3.60053 27.4087 

1025 3 -2 14.8509 1.80588 27.4085 

1025 3 -2 14.1739 0.0107655 27.4086 

1025 3 -2 13.4972 5.76392 27.4085 

1025 3 -2 12.8202 3.96909 27.4084 

1025 3 -2 12.1432 2.1741 27.4086 

1025 3 -2 11.4662 0.379015 27.4085 

1025 3 -2 10.7896 6.13217 27.4086 

1025 3 -2 10.1127 4.33718 27.4087 

1025 3 -2 9.43569 2.54219 27.4085 

1025 3 -2 8.75877 0.74727 27.4084 
1025 3 -0.407528 14.4191 13.3011 27.4112 

1025 3 -0.407531 13.7422 11.5061 27.4112 

1025 3 -0.40753 13.0653 9.71121 27.4111 

1025 3 -0.40753 12.3884 7.91629 27.4112 

1025 3 -0.407536 11.7115 13.6693 27.4112 

1025 3 -0.407531 11.0346 11.8744 27.4112 

1025 3 -0.407538 10.3577 10.0795 27.4112 

1025 3 -0.407533 9.68084 8.28458 27.4112 

1025 3 -0.40753 9.00392 14.0376 27.4112 

1025 3 -0.407535 8.32704 12.2427 27.4112 

1025 3 -0.407529 7.65014 10.4478 27.4112 

1025 3 -0.407531 14.5212 8.65284 27.4112 

1025 3 -0.407534 13.8443 14.4059 27.4112 

1025 3 -0.407542 13.1674 12.611 27.4112 

1025 3 -0.407535 12.4905 10.8161 27.4111 

1025 3 -0.40753 11.8137 9.02114 27.4112 

1025 3 -0.407541 11.1367 14.7742 27.4112 

1025 3 -0.407535 10.4598 12.9793 27.4112 

1025 3 -0.407532 9.78295 11.1844 27.4112 

1025 3 -0.407533 9.10605 9.38943 27.4112 

1025 3 -0.407539 8.42916 7.5945 27.4112 

1025 3 -0.40753 7.75225 13.3476 27.4112 

1025 3 -0.407532 14.6233 11.5526 27.4112 

1025 3 -0.407536 13.9464 9.75769 27.4112 

1025 3 -0.407526 13.2696 7.96277 27.4112 

1025 3 -0.407533 12.5926 13.7158 27.4112 

1025 3 -0.407529 11.9157 11.9209 27.4112 

1025 3 -0.407538 11.2389 10.126 27.4112 

1025 3 -0.407533 10.562 8.33106 27.4112 

1025 3 -0.407537 9.88505 14.0841 27.4112 

1025 3 -0.407529 9.20817 12.2892 27.4112 

1025 3 -0.40753 8.53127 10.4943 27.4112 

1025 3 -0.407531 7.85438 8.69936 27.4112 

1025 3 -0.407534 14.7254 14.4524 27.4112 

1025 3 -0.407537 14.0485 12.6575 27.4112 

1025 3 -0.407527 13.3717 10.8625 27.4112 

1025 3 -0.40753 12.6948 9.06762 27.4111 

1025 3 -0.407529 12.0179 14.8207 27.4112 

1025 3 -0.40753 11.341 13.0258 27.4112 

1025 3 -0.407533 10.6641 11.2308 27.4112 

1025 3 -0.407533 9.98719 9.43591 27.4112 

1025 3 -0.407539 9.3103 7.64098 27.4112 

1025 3 -0.407534 8.63338 13.3941 27.4112 

1025 3 -0.407536 7.9565 11.5991 27.4112 

1025 3 -0.407533 14.8276 9.80417 27.4112 

1025 3 -0.407535 14.1507 8.00925 27.4112 

1025 3 -0.407534 13.4738 13.7623 27.4112 

1025 3 -0.407533 12.7969 11.9674 27.4112 

1025 3 -0.407537 12.12 10.1725 27.4111 

1025 3 -0.40753 11.4431 8.37755 27.4112 

1025 3 -0.407533 10.7662 14.1306 27.4112 

1025 3 -0.407536 10.0893 12.3357 27.4112 

1025 3 -0.407534 9.41241 10.5408 27.4112 

1025 3 -0.40753 8.73551 8.74584 27.4112 

1025 3 -0.407534 8.05859 14.4989 27.4112 

1025 3 -0.407539 14.9297 12.7039 27.4112 

1025 3 -0.407534 14.2528 10.909 27.4112 

1025 3 -0.40753 13.5759 9.1141 27.4111 

1025 3 -0.40753 12.899 14.8672 27.4112 

1025 3 -0.407534 12.2221 13.0722 27.4112 

1025 3 -0.407529 11.5452 11.2773 27.4112 

1025 3 -0.407535 10.8683 9.4824 27.4112 

1025 3 -0.407535 10.1914 7.68747 27.4112 

1025 3 -0.407533 9.51451 13.4405 27.4112 

1025 3 -0.407534 8.83763 11.6456 27.4112 

1025 3 -0.407533 8.16073 9.85069 27.4112 

1025 3 -0.407539 15.0318 8.05573 27.4111 

1025 3 -0.407535 14.3549 13.8088 27.4112 

1025 3 -0.407535 13.678 12.0139 27.4112 

1025 3 -0.407541 13.0011 10.2189 27.4111 

1025 3 -0.407536 12.3242 8.42403 27.4112 

1025 3 -0.40753 11.6473 14.1771 27.4112 

1025 3 -0.407538 10.9704 12.3822 27.4112 

1025 3 -0.407532 10.2935 10.5872 27.4112 

1025 3 -0.407533 9.61665 8.79232 27.4112 

1025 3 -0.407533 8.93972 14.5454 27.4112 

1025 3 -0.407536 8.26285 12.7505 27.4112 

1025 3 -0.407532 7.58595 10.9555 27.4112 

1025 3 -0.407533 14.457 9.16058 27.4112 

1025 3 -0.407531 13.7801 14.9137 27.4112 

1025 3 -0.407536 13.1032 13.1187 27.4112 

1025 3 -0.407532 12.4263 11.3238 27.4112 

1025 3 -0.407533 11.7495 9.52888 27.4112 

1025 3 -0.407536 11.0726 7.73395 27.4112 

1025 3 -0.407536 10.3956 13.487 27.4112 

1025 3 -0.407536 9.71876 11.6921 27.4112 

1025 3 -0.407533 9.04186 9.89717 27.4112 

1025 3 -0.407537 8.36497 8.10225 27.4112 

1025 3 -0.407535 7.68805 13.8553 27.4112 

1025 3 -0.407537 14.5591 12.0604 27.4112 

1025 3 -0.407531 13.8822 10.2654 27.4112 

1025 3 -0.407532 13.2054 8.47051 27.4112 

1025 3 -0.407529 12.5284 14.2236 27.4112 

1025 3 -0.407531 11.8516 12.4286 27.4112 

1025 3 -0.407532 11.1747 10.6337 27.4112 

1025 3 -0.407539 10.4978 8.83881 27.4112 

1025 3 -0.407533 9.82085 14.5919 27.4112 

1025 3 -0.407534 9.14398 12.7969 27.4112 

1025 3 -0.407534 8.46708 11.002 27.4112 

1025 3 -0.407531 7.79018 9.2071 27.4112 

1025 3 -0.407533 14.6612 14.9602 27.4112 

1025 3 -0.407535 13.9844 13.1652 27.4112 

1025 3 -0.407538 13.3075 11.3703 27.4112 

1025 3 -0.407538 12.6306 9.57536 27.4111 

1025 3 -0.407536 11.9537 7.78044 27.4112 

1025 3 -0.407534 11.2768 13.5335 27.4112 

1025 3 -0.407534 10.5999 11.7386 27.4112 

1025 3 -0.407529 9.923 9.94366 27.4112 

1025 3 -0.407537 9.24611 8.14873 27.4112 

1025 3 -0.407535 8.56919 13.9018 27.4112 

1025 3 -0.407534 7.8923 12.1069 27.4112 

1025 3 -0.407539 14.7634 10.3119 27.4112 

1025 3 -0.407532 14.0865 8.51699 27.4112 

1025 3 -0.407533 13.4096 14.2701 27.4112 

1025 3 -0.407534 12.7327 12.4751 27.4112 

1025 3 -0.407533 12.0558 10.6802 27.4112 

1025 3 -0.407534 11.3789 8.88529 27.4112 

1025 3 -0.407531 10.702 14.6384 27.4112 

1025 3 -0.407533 10.0251 12.8434 27.4112 

1025 3 -0.407529 9.34821 11.0485 27.4112 

1025 3 -0.407535 8.67132 9.25358 27.4112 

1025 3 -0.407529 7.99439 15.0067 27.4111 

1025 3 -0.407534 14.8655 13.2117 27.4112 

1025 3 -0.407535 14.1886 11.4168 27.4112 

1025 3 -0.407534 13.5117 9.62184 27.4111 

1025 3 -0.407534 12.8348 7.82692 27.4112 

1025 3 -0.407528 12.1579 13.58 27.4112 

1025 3 -0.407535 11.481 11.7851 27.4112 

1025 3 -0.407533 10.8041 9.99014 27.4112 

1025 3 -0.407533 10.1272 8.19521 27.4112 

1025 3 -0.407535 9.45032 13.9483 27.4112 

1025 3 -0.407535 8.77344 12.1534 27.4112 

1025 3 -0.407541 8.09654 10.3584 27.4112 

1025 3 -0.407537 14.9676 8.56347 27.4112 

1025 3 -0.407531 14.2907 14.3166 27.4112 

1025 3 -0.407531 13.6138 12.5216 27.4112 

1025 3 -0.407537 12.9369 10.7267 27.4111 

1025 3 -0.407532 12.26 8.93178 27.4112 

1025 3 -0.40753 11.5831 14.6848 27.4112 

1025 3 -0.40754 10.9062 12.8899 27.4112 

1025 3 -0.407538 10.2293 11.095 27.4112 

1025 3 -0.407529 9.55245 9.30007 27.4112 

1025 3 -0.407533 8.87552 15.0532 27.4112 

1025 3 -0.40753 8.19865 13.2582 27.4112 

1025 3 -0.407531 15.0697 11.4632 27.4112 

1025 3 -0.407536 14.3928 9.66832 27.4112 

1025 3 -0.407531 13.7159 7.8734 27.4112 

1025 3 -0.407531 13.039 13.6265 27.4112 

1025 3 -0.407537 12.3621 11.8315 27.4112 

1025 3 -0.407536 11.6853 10.0366 27.4112 

1025 3 -0.407532 11.0084 8.2417 27.4112 

1025 3 -0.407535 10.3315 13.9948 27.4112 

1025 3 -0.40753 9.65457 12.1998 27.4112 

1025 3 -0.407537 8.97767 10.4049 27.4112 

1025 3 -0.407534 8.30077 8.60999 27.4112 

1025 3 -0.407532 7.62385 14.3631 27.4112 

1025 3 -0.40753 14.4949 12.5681 27.4112 

1025 3 -0.407535 13.818 10.7732 27.4112 

1025 3 -0.407534 13.1412 8.97826 27.4111 

1025 3 -0.407531 12.4643 14.7313 27.4112 

1025 3 -0.407537 11.7874 12.9364 27.4112 

1025 3 -0.407536 11.1105 11.1415 27.4112 

1025 3 -0.407536 10.4336 9.34655 27.4112 

1025 3 -0.407537 9.7567 7.55162 27.4112 

1025 3 -0.407534 9.07978 13.3047 27.4112 

1025 3 -0.407536 8.40289 11.5098 27.4112 

1025 3 -0.407531 7.72599 9.71484 27.4112 

1025 3 -0.407535 14.5971 7.91988 27.4111 

1025 3 -0.407533 13.9202 13.673 27.4112 

1025 3 -0.407536 13.2433 11.878 27.4112 

1025 3 -0.407533 12.5664 10.0831 27.4111 

1025 3 -0.407535 11.8895 8.28818 27.4112 

1025 3 -0.407533 11.2126 14.0412 27.4112 

1025 3 -0.407535 10.5357 12.2463 27.4112 

1025 3 -0.407531 9.8588 10.4514 27.4112 

1025 3 -0.407533 9.18191 8.65648 27.4112 

1025 3 -0.407534 8.50499 14.4096 27.4112 

1025 3 -0.407532 7.82811 12.6146 27.4112 

1025 3 -0.407535 14.6992 10.8197 27.4112 

1025 3 -0.407535 14.0223 9.02474 27.4112 

1025 3 -0.407533 13.3454 14.7778 27.4112 

1025 3 -0.40753 12.6685 12.9829 27.4112 

1025 3 -0.407534 11.9916 11.1879 27.4112 

1025 3 -0.407528 11.3147 9.39303 27.4112 

1025 3 -0.40754 10.6378 7.5981 27.4112 

1025 3 -0.40753 9.96091 13.3512 27.4112 

1025 3 -0.407533 9.28402 11.5562 27.4112 

1025 3 -0.407536 8.60713 9.76133 27.4112 

1025 3 -0.407536 7.93023 7.9664 27.4112 

1025 3 -0.407529 14.8013 13.7194 27.4112 

1025 3 -0.40753 14.1244 11.9245 27.4112 

1025 3 -0.407535 13.4475 10.1296 27.4111 

1025 3 -0.407536 12.7706 8.33467 27.4112 

1025 3 -0.40753 12.0937 14.0877 27.4112 

1025 3 -0.407531 11.4168 12.2928 27.4112 

1025 3 -0.407532 10.7399 10.4979 27.4112 

1025 3 -0.407534 10.063 8.70296 27.4112 

1025 3 -0.407533 9.38612 14.456 27.4112 

1025 3 -0.407536 8.70925 12.6611 27.4112 

1025 3 -0.40753 8.03235 10.8662 27.4112 

1025 3 -0.407537 14.9034 9.07121 27.4112 

1025 3 -0.407532 14.2265 14.8243 27.4112 

1025 3 -0.407532 13.5496 13.0294 27.4112 

1025 3 -0.407535 12.8727 11.2344 27.4112 

1025 3 -0.407532 12.1959 9.43952 27.4111 

1025 3 -0.407542 11.519 7.64459 27.4112 

1025 3 -0.407531 10.842 13.3977 27.4112 

1025 3 -0.407536 10.1652 11.6027 27.4112 

1025 3 -0.407533 9.48826 9.80781 27.4112 

1025 3 -0.407536 8.81137 8.01288 27.4112 

1025 3 -0.407537 8.13445 13.766 27.4112 

1025 3 -0.407534 15.0055 11.971 27.4112 

1025 3 -0.407534 14.3286 10.1761 27.4112 

1025 3 -0.407538 13.6518 8.38115 27.4112 

1025 3 -0.407533 12.9748 14.1342 27.4112 

1025 3 -0.407536 12.2979 12.3393 27.4112 

1025 3 -0.407536 11.6211 10.5444 27.4112 

1025 3 -0.407533 10.9442 8.74944 27.4112 

1025 3 -0.407535 10.2673 14.5025 27.4112 

1025 3 -0.407536 9.59037 12.7076 27.4112 

1025 3 -0.407536 8.91348 10.9127 27.4112 

1025 3 -0.407538 8.23658 9.11774 27.4112 

1025 3 -0.407536 7.55966 14.8708 27.4111 

1025 3 -0.407534 14.4308 13.0758 27.4112 

1025 3 -0.407531 13.7539 11.2809 27.4112 

1025 3 -0.407535 13.077 9.486 27.4111 

1025 3 -0.407534 12.4001 7.69108 27.4112 

1025 3 -0.407535 11.7232 13.4441 27.4112 

1025 3 -0.407534 11.0463 11.6492 27.4112 

1025 3 -0.407537 10.3694 9.85429 27.4112 

1025 3 -0.407534 9.69251 8.05937 27.4112 

1025 3 -0.40753 9.01558 13.8124 27.4112 

1025 3 -0.40753 8.3387 12.0175 27.4112 

1025 3 -0.407534 7.6618 10.2226 27.4112 

1025 3 -0.407535 14.5329 8.42763 27.4112 

1025 3 -0.407531 13.856 14.1807 27.4112 

