type charge x y z

1025 3 -0.497517 16.9823 5.74715 22.6904 

1025 3 -0.497024 22.667 2.78914 22.6795 

1025 3 -0.494012 22.7118 5.63759 22.6856 

1025 3 -0.493484 19.7046 0.0736686 22.6891 

1025 3 -0.497973 19.7898 2.82219 22.6425 

1025 3 -0.493945 19.7213 5.7036 22.6599 

1025 3 -0.494865 19.8123 2.85503 22.6602 

1025 3 -0.496402 19.8145 22.5935 22.6895 

1025 3 -0.497771 17.0353 5.76077 22.665 

1025 3 -0.498155 17.0429 5.70194 22.6542 

1025 3 -0.49433 17.015 2.7244 22.7017 

1025 3 -0.477546 15.5295 1.42853 23.421 

1025 3 -0.492589 14.1318 8.47609 22.666 

1025 3 -0.498333 22.6561 5.71874 22.6749 

1025 3 -0.495855 19.7756 2.77098 22.6934 

1025 3 -0.50055 19.8431 2.86976 22.611 

1025 3 -0.496423 19.7778 8.49723 22.6781 

1025 3 -0.493726 19.8172 5.71035 22.6759 

1025 3 -0.496263 16.9842 2.73666 22.6598 

1025 3 -0.503289 16.9832 2.78173 22.6447 

1025 3 -0.493864 16.9411 -0.0137981 22.67 

1025 3 -0.498146 17.0561 5.71132 22.6653 

1025 3 -0.498284 17.033 2.74273 22.6571 

1025 3 -0.495075 14.0848 5.65899 22.6812 

1025 3 -0.497687 -0.0381766 19.8145 22.6631 

1025 3 -0.494008 2.90183 2.86754 22.67 

1025 3 -0.497962 19.7176 5.74015 22.6622 

1025 3 -0.495081 19.8238 2.83362 22.7023 

1025 3 -0.49561 19.8387 0.0506219 22.6896 

1025 3 -0.500032 -0.00421982 5.71235 22.6727 

1025 3 -0.493709 16.999 8.47759 22.6928 

1025 3 -0.503034 17.0547 2.77535 22.6323 

1025 3 -0.490836 16.9248 0.0539758 22.6892 

1025 3 -0.465243 15.4334 7.10249 23.5185 

1025 3 -0.497281 14.1888 5.64499 22.672 

1025 3 -0.4935 22.6665 2.83462 22.6996 

1025 3 -0.498887 19.7269 22.5945 22.6626 

1025 3 -0.498394 16.9967 8.4591 22.6587 

1025 3 -0.496533 19.7465 5.67724 22.6686 

1025 3 -0.495078 19.7306 2.84417 22.669 

1025 3 -0.49587 19.8041 2.82789 22.676 

1025 3 -0.498475 17.0435 -0.0740745 22.6568 

1025 3 -0.49823 16.9785 5.70952 22.6724 

1025 3 -0.495973 17.0664 5.76212 22.673 

1025 3 -0.494363 16.998 5.72706 22.6806 

1025 3 -0.493787 14.1203 19.7695 22.6184 

1025 3 -0.492638 2.83856 5.69627 22.7281 

1025 3 -0.495052 22.6381 8.49906 22.6713 

1025 3 -0.49661 19.795 2.8053 22.6527 

1025 3 -0.4955 16.9593 0.00906242 22.6652 

1025 3 -0.498142 19.8394 5.62654 22.6618 

1025 3 -0.49669 19.8089 11.3131 22.6596 

1025 3 -0.497448 16.9111 2.9085 22.6603 

1025 3 -0.497238 16.9285 -0.03112 22.6595 

1025 3 -0.493759 16.9394 11.3466 22.6238 

1025 3 -0.493385 17.0525 5.77143 22.7223 

1025 3 -0.497563 14.0591 2.73734 22.614 

1025 3 -0.49594 22.6023 2.83176 22.6936 

1025 3 -0.496739 0.0260906 22.7558 22.6758 

1025 3 -0.494734 19.7826 5.68229 22.6816 

1025 3 -0.493956 19.7545 2.81915 22.6878 

1025 3 -0.496537 19.825 2.83817 22.7195 

1025 3 -0.494469 19.7795 -0.00540564 22.7217 

1025 3 -0.493609 17.0131 5.73881 22.6991 

1025 3 -0.497166 14.125 5.73282 22.6373 

1025 3 -0.502112 17.0727 2.73649 22.6136 

1025 3 -0.496923 16.9793 19.7955 22.6365 
1025 3 -0.492536 2.94751 14.1655 22.6836 

1025 3 -0.498049 -0.0504613 11.409 22.6798 

1025 3 -0.492086 19.7635 8.533 22.7513 

1025 3 -0.493664 19.8368 8.53749 22.687 

1025 3 -0.49452 19.8104 14.1053 22.6663 

1025 3 -0.496391 19.7306 11.2911 22.6825 

1025 3 -0.497872 19.7788 11.3156 22.6632 

1025 3 -0.498303 16.9255 8.43926 22.6487 

1025 3 -0.496468 16.9375 14.1834 22.613 

1025 3 -0.494283 14.2017 11.3549 22.6702 

1025 3 -0.492484 14.1988 11.3753 22.6363 

1025 3 -0.497464 0.0282892 8.47242 22.6596 

1025 3 -0.497949 0.0844777 14.0641 22.6819 

1025 3 -0.495527 19.8076 11.317 22.6219 

1025 3 -0.495669 19.7961 11.3516 22.6564 

1025 3 -0.49749 19.7453 5.61642 22.6481 

1025 3 -0.494807 19.8272 11.3032 22.697 

1025 3 -0.496337 17.0276 14.1312 22.6075 

1025 3 -0.492239 17.0047 11.3859 22.6753 

1025 3 -0.498199 16.972 8.46765 22.6288 

1025 3 -0.496239 14.1626 8.51692 22.6645 

1025 3 -0.494574 14.1485 14.1584 22.64 

1025 3 -0.499217 0.0010068 11.3769 22.6797 

1025 3 -0.496944 22.6494 8.44162 22.6464 

1025 3 -0.498549 19.7489 11.3206 22.5886 

1025 3 -0.494336 16.9105 14.1201 22.6566 

1025 3 -0.49573 19.82 11.35 22.6633 

1025 3 -0.496762 19.8169 11.2552 22.6344 

1025 3 -0.497509 16.99 8.46984 22.6895 

1025 3 -0.495918 16.9993 14.1497 22.6191 

1025 3 -0.496536 16.9873 11.3314 22.68 

1025 3 -0.495002 16.9679 11.3557 22.6498 

1025 3 -0.497873 14.0805 8.43836 22.6846 

1025 3 -0.498492 22.7602 14.1529 22.6883 

1025 3 -0.495362 2.84424 11.3573 22.7472 

1025 3 -0.496389 19.7702 11.3732 22.681 

1025 3 -0.493394 19.7351 8.52685 22.729 

1025 3 -0.495666 0.0317997 14.1568 22.7017 

1025 3 -0.493678 19.8553 14.1293 22.7062 

1025 3 -0.493376 17.0148 14.2014 22.6575 

1025 3 -0.495226 16.9559 8.51316 22.6863 

1025 3 -0.496905 17.0072 8.51107 22.6712 

1025 3 -0.494143 19.7828 14.1845 22.6496 

1025 3 -0.495117 14.1062 11.3202 22.603 

1025 3 -0.500126 22.7154 8.54874 22.6671 

1025 3 -0.497452 -0.00629478 11.3783 22.6566 

1025 3 -0.495472 19.778 14.0928 22.6495 

1025 3 -0.492314 17.004 11.321 22.656 

1025 3 -0.497756 19.7863 11.3077 22.6553 

1025 3 -0.494929 19.7737 8.47236 22.719 

1025 3 -0.50034 19.7977 14.1668 22.6428 

1025 3 -0.498996 16.9385 11.3681 22.6194 

1025 3 -0.495803 17.0086 11.2916 22.6196 

1025 3 -0.49862 16.9802 8.4638 22.6588 

1025 3 -0.497844 17.0254 14.2108 22.6048 

1025 3 -0.498015 22.5533 11.4079 22.7182 

1025 3 -0.492574 0.0174903 11.4046 22.7361 

1025 3 -0.497121 -0.0271412 8.45726 22.6573 

1025 3 -0.49808 19.7316 14.1187 22.6359 

1025 3 -0.497346 19.8404 14.097 22.6918 

1025 3 -0.500319 19.8171 11.3097 22.6135 

1025 3 -0.49581 16.9431 8.50085 22.6488 

1025 3 -0.497832 16.9504 8.48454 22.657 

1025 3 -0.49604 16.9446 14.2131 22.6671 

1025 3 -0.496262 16.957 8.47934 22.6542 

1025 3 -0.498537 16.9665 8.41184 22.6833 

1025 3 -0.495643 22.6735 8.47594 22.6689 

1025 3 -0.499107 22.6689 17.0322 22.5804 

1025 3 -0.495128 19.7588 8.49866 22.7052 

1025 3 -0.497656 19.7734 11.2944 22.6135 

1025 3 -0.495242 19.7672 8.53239 22.7193 

1025 3 -0.494675 19.7715 14.1 22.6933 

1025 3 -0.497347 19.8501 11.2749 22.6466 

1025 3 -0.497533 16.9893 14.2345 22.647 

1025 3 -0.498079 16.9674 8.48648 22.6643 

1025 3 -0.4995 17.0126 14.178 22.6117 

1025 3 -0.495344 17.0377 11.4151 22.6217 

1025 3 -0.496491 14.1001 11.4407 22.6747 

1025 3 -0.49483 0.0324659 8.50899 22.6794 

1025 3 -0.496573 0.0912677 14.0449 22.7071 

1025 3 -0.494225 14.2584 11.3824 22.6606 

1025 3 -0.496246 19.8047 11.3002 22.6022 

1025 3 -0.4964 22.6664 8.46334 22.6608 

1025 3 -0.495338 19.7884 8.52747 22.6973 

1025 3 -0.495784 17.0283 14.1852 22.6777 

1025 3 -0.495751 17.0016 11.361 22.6448 

1025 3 -0.495046 17.0191 8.45078 22.7101 

1025 3 -0.496403 16.9422 8.52721 22.6492 

1025 3 -0.495674 14.1165 14.1916 22.6512 

1025 3 -0.494357 2.89721 11.3277 22.683 

1025 3 -0.494621 -0.00383947 11.353 22.7057 

1025 3 -0.496459 19.7591 8.50022 22.6571 

1025 3 -0.496602 19.7851 14.0767 22.6273 

1025 3 -0.496387 19.7956 11.2808 22.6585 

1025 3 -0.495764 19.8054 14.1219 22.6513 

1025 3 -0.500027 16.9421 8.5435 22.6683 

1025 3 -0.494378 17.0483 14.0859 22.6384 

1025 3 -0.49495 16.943 14.1338 22.6196 

1025 3 -0.495302 16.9783 11.3479 22.6311 

1025 3 -0.497706 14.1469 8.42065 22.7105 

1025 3 -0.494574 22.6882 14.1266 22.7159 

1025 3 -0.499282 0.0378334 11.4579 22.6204 

1025 3 -0.495595 19.7515 11.3608 22.6975 

1025 3 -0.495999 19.7025 8.45075 22.68 

1025 3 -0.498104 19.769 8.53111 22.6743 

1025 3 -0.500244 19.7792 14.1749 22.5966 

1025 3 -0.500834 17.0587 11.2617 22.6313 

1025 3 -0.49399 14.1364 8.47623 22.6698 

1025 3 -0.497065 16.9179 8.44271 22.7019 

1025 3 -0.495762 17.0973 14.1456 22.6189 

1025 3 -0.49752 14.0723 8.40718 22.6449 

1025 3 -0.501221 22.6775 11.4393 22.6924 

1025 3 -0.493695 22.6335 8.48396 22.6775 

1025 3 -0.497506 19.7356 14.1523 22.6751 

1025 3 -0.495092 17.0228 11.383 22.6218 

1025 3 -0.496849 -0.0052767 11.4381 22.7209 

1025 3 -0.495028 19.7521 8.53268 22.7027 

1025 3 -0.496629 16.9526 14.204 22.6129 

1025 3 -0.49626 14.1973 11.3838 22.6519 

1025 3 -0.497537 17.0711 11.3958 22.6142 

1025 3 -0.496044 16.9369 8.47097 22.6671 

1025 3 -0.495964 14.1046 14.1132 22.6821 

1025 3 -0.499862 22.6041 14.0983 22.674 

1025 3 -0.500239 -0.00273505 11.3612 22.6758 

1025 3 -0.496926 19.8102 8.38899 22.6553 

1025 3 -0.497784 16.9581 8.56942 22.6285 

1025 3 -0.496163 19.8043 14.0802 22.688 

1025 3 -0.49642 19.8372 11.2908 22.6516 

1025 3 -0.493027 19.7418 8.51791 22.645 

1025 3 -0.497867 16.96 8.54665 22.6707 

1025 3 -0.496731 16.9878 14.206 22.6358 

1025 3 -0.500799 19.7275 11.4386 22.5989 

1025 3 -0.497772 16.9222 14.2458 22.6211 

1025 3 -0.496691 0.0550755 8.46321 22.6568 

1025 3 -0.495476 22.7135 14.1518 22.7184 

1025 3 -0.49731 19.7589 11.2943 22.5931 

1025 3 -0.497795 19.7602 11.3777 22.6576 

1025 3 -0.49634 19.7582 8.49776 22.6733 

1025 3 -0.493021 19.8146 11.3481 22.6768 

1025 3 -0.49466 19.7822 14.0729 22.6834 

1025 3 -0.492187 17.0079 11.2749 22.6782 

1025 3 -0.497341 17.0167 8.41266 22.6953 

1025 3 -0.498286 17.0514 14.1561 22.6348 

1025 3 -0.499391 16.9661 14.242 22.566 

1025 3 -0.497994 22.6691 11.3769 22.6618 

1025 3 -0.496704 0.0146821 8.50707 22.6897 

1025 3 -0.500462 22.7542 11.4887 22.6344 

1025 3 -0.498391 19.7457 17.011 22.6597 

1025 3 -0.496039 19.8113 11.3026 22.6647 

1025 3 -0.496703 -0.0149402 11.3452 22.6524 

1025 3 -0.494503 19.8407 8.5684 22.6835 

1025 3 -0.496192 16.9633 14.2341 22.6416 

1025 3 -0.49882 16.9978 11.3554 22.6219 

1025 3 -0.493461 17.0236 11.3521 22.6534 

1025 3 -0.497213 16.9384 8.42693 22.6649 

1025 3 -0.495984 14.1239 14.1192 22.6321 

1025 3 -0.496337 0.0756114 11.4577 22.6532 

1025 3 -0.498064 22.6694 11.4016 22.6892 

1025 3 -0.495126 19.7191 8.52133 22.7379 

1025 3 -0.501089 19.7305 14.169 22.6136 

1025 3 -0.499634 19.8117 14.1022 22.6463 

1025 3 -0.496901 19.8799 11.2357 22.6394 

1025 3 -0.49941 17.003 5.74643 22.6629 

1025 3 -0.499527 16.8955 8.46516 22.6749 

1025 3 -0.493187 16.9936 14.1718 22.6501 

1025 3 -0.498386 17.0113 11.3739 22.6544 

1025 3 -0.497921 14.1047 8.47595 22.6737 

1025 3 -0.493898 2.89572 8.53537 22.674 

1025 3 -0.496711 0.0465286 19.8654 22.6845 

1025 3 -0.491385 19.8133 8.54539 22.7181 

1025 3 -0.496296 19.7891 11.3645 22.6369 

1025 3 -0.493451 19.7867 8.54391 22.7357 

1025 3 -0.493997 19.8354 14.1567 22.6535 

1025 3 -0.49453 16.9773 11.2822 22.6619 

1025 3 -0.491402 14.1692 11.3458 22.6624 

1025 3 -0.49849 16.9596 8.43101 22.6434 

1025 3 -0.498019 17.01 14.145 22.6568 

1025 3 -0.492019 17.0019 14.1311 22.6607 

1025 3 -0.497548 22.6714 11.4189 22.6921 

1025 3 -0.493702 0.0199177 8.48935 22.6611 

1025 3 -0.498827 19.7244 14.1033 22.6028 

1025 3 -0.498126 19.8093 14.127 22.6265 

1025 3 -0.497222 19.8095 11.2974 22.6645 

1025 3 -0.496583 19.765 8.52507 22.6638 

1025 3 -0.494004 14.1654 8.45074 22.6931 

1025 3 -0.497022 16.9921 14.2081 22.6214 

1025 3 -0.498494 17.0056 11.4636 22.6211 

1025 3 -0.498967 17.0424 8.54006 22.6928 

1025 3 -0.496866 14.1693 11.4358 22.5991 

1025 3 -0.49442 22.6623 14.1728 22.7406 

1025 3 -0.492792 22.6184 8.54432 22.6825 

1025 3 -0.495747 19.7381 11.3273 22.6541 

1025 3 -0.497196 19.7034 8.44907 22.6817 

1025 3 -0.495533 19.7427 14.0479 22.644 

1025 3 -0.498803 19.7691 11.3275 22.6307 

1025 3 -0.496636 19.8762 8.56181 22.6957 

1025 3 -0.495504 16.9514 8.57018 22.6596 

1025 3 -0.499097 16.9792 14.2869 22.5789 

1025 3 -0.495967 22.6873 14.1998 22.7152 

1025 3 -0.494017 14.2067 11.3339 22.7004 

1025 3 -0.496976 0.0336179 8.45405 22.6911 

1025 3 -0.496764 0.0471698 14.1389 22.7138 

1025 3 -0.494566 19.8025 14.1512 22.607 

1025 3 -0.496646 19.8446 11.4018 22.6258 

1025 3 -0.493333 19.8241 8.46712 22.6949 

1025 3 -0.495155 19.773 8.49952 22.6918 

1025 3 -0.496216 19.7247 17.0507 22.6644 

1025 3 -0.493373 16.986 11.3434 22.6809 

1025 3 -0.497991 17.0408 8.47281 22.6403 

1025 3 -0.493264 17.0331 11.3479 22.6776 

1025 3 -0.493757 19.7683 14.1217 22.628 

1025 3 -0.499978 -0.050451 11.3989 22.6919 

1025 3 -0.500013 22.7205 11.4487 22.6956 

1025 3 -0.495943 0.0224372 8.48734 22.6687 

1025 3 -0.495299 19.7803 14.1155 22.6678 

1025 3 -0.497348 19.7656 11.3021 22.6706 

1025 3 -0.49549 19.8189 14.1661 22.6493 

1025 3 -0.495349 17.023 8.51524 22.6845 

1025 3 -0.496619 17.0023 14.2287 22.6613 

1025 3 -0.497196 16.9713 11.3214 22.6406 

1025 3 -0.499346 17.0536 11.4052 22.6131 

1025 3 -0.502561 16.9866 8.42421 22.6474 

1025 3 -0.500161 14.0961 14.1617 22.6303 

1025 3 -0.495571 22.6621 14.1254 22.6984 

1025 3 -0.495687 0.0792955 11.408 22.6918 

1025 3 -0.496611 19.7937 8.50767 22.6969 

1025 3 -0.495202 19.7771 8.4813 22.6773 

1025 3 -0.501076 19.7712 14.1768 22.6374 

1025 3 -0.495123 19.8349 11.3073 22.6445 

1025 3 -0.497508 19.7482 11.3729 22.638 

1025 3 -0.497266 16.946 8.52954 22.6803 

1025 3 -0.497353 17.0223 14.1859 22.6647 

1025 3 -0.494166 17.0234 8.46102 22.6985 

1025 3 -0.495085 14.1834 11.3034 22.6787 

1025 3 -0.496241 -0.00387145 8.54787 22.6623 

1025 3 -0.502083 0.136284 14.0716 22.6351 

1025 3 -0.494566 19.7522 11.3535 22.6278 

1025 3 -0.499593 19.7665 11.3062 22.5788 

1025 3 -0.493589 19.8131 5.63482 22.6778 

1025 3 -0.494201 19.7579 14.1121 22.6691 

1025 3 -0.497888 16.9673 11.2632 22.6309 

1025 3 -0.500693 16.9687 14.2875 22.5854 

1025 3 -0.494582 16.9519 8.43222 22.6988 

1025 3 -0.496834 17.0182 14.1322 22.6425 

1025 3 -0.493956 16.9319 11.3139 22.708 

1025 3 -0.493341 22.7237 11.4325 22.7171 

1025 3 -0.495717 22.68 8.44181 22.6907 

1025 3 -0.491232 19.7617 8.51194 22.7395 

1025 3 -0.498029 19.7964 14.1105 22.6557 

1025 3 -0.495215 19.7658 11.3122 22.6347 

1025 3 -0.495483 19.7343 8.51772 22.6999 

1025 3 -0.49822 16.9465 8.55084 22.6595 

1025 3 -0.496292 17.0051 14.1577 22.6276 

1025 3 -0.494859 16.9696 11.3164 22.651 

1025 3 -0.497968 17.0304 11.3642 22.6511 

1025 3 -0.495947 14.1563 8.4867 22.665 

1025 3 -0.498142 0.0803153 14.1021 22.6723 

1025 3 -0.495948 2.72293 14.1245 22.6791 

1025 3 -0.497082 19.7994 11.3562 22.6579 

1025 3 -0.500761 19.7355 8.47582 22.6321 

1025 3 -0.500924 19.7127 14.1193 22.6532 

1025 3 -0.479047 21.1378 12.8032 23.398 

1025 3 -0.494744 19.84 11.3247 22.6249 

1025 3 -0.494486 17.0182 5.68249 22.7069 

1025 3 -0.498542 17.0389 14.169 22.6216 

1025 3 -0.494929 22.6624 14.1711 22.6923 

1025 3 -0.494973 14.1696 11.3806 22.6839 

1025 3 -0.498042 -0.0640711 8.43856 22.646 

1025 3 -0.494416 -0.036833 8.44528 22.6689 

1025 3 -0.499212 19.7256 17.0873 22.6408 

1025 3 -0.493264 19.8123 8.50284 22.7034 

1025 3 -0.495861 19.7683 11.352 22.6664 

1025 3 -0.493588 19.7641 8.56503 22.7241 

1025 3 -0.494884 19.8357 14.1502 22.6735 

1025 3 -0.497324 17.0052 11.3554 22.6287 

1025 3 -0.493642 17.0676 11.4154 22.6752 

1025 3 -0.496638 16.946 8.54159 22.7018 

1025 3 -0.492978 17.0212 14.1469 22.6822 

1025 3 -0.497268 22.5629 11.3357 22.6359 

1025 3 -0.495824 22.6348 11.3872 22.7189 

1025 3 -0.494138 0.0090589 8.47875 22.6812 

1025 3 -0.495081 19.7947 14.1263 22.6834 

1025 3 -0.495441 19.8556 14.1269 22.6975 

1025 3 -0.494079 19.7392 14.1295 22.6272 

1025 3 -0.495089 16.9765 5.69813 22.672 

1025 3 -0.494887 14.0888 14.1705 22.6383 

1025 3 -0.49384 16.9703 14.1548 22.6598 

1025 3 -0.496967 16.9895 11.3728 22.6394 

1025 3 -0.499886 16.9416 8.50248 22.6536 

1025 3 -0.495743 22.6472 8.47124 22.6562 

1025 3 -0.49806 2.8942 14.2102 22.688 

1025 3 -0.494041 22.6566 11.4308 22.6822 

1025 3 -0.497772 19.8239 11.4004 22.6014 

1025 3 -0.495825 19.7882 8.56698 22.7123 

1025 3 -0.495277 19.7526 14.1096 22.632 

1025 3 -0.499892 19.7539 11.2586 22.6284 

1025 3 -0.497879 17.0805 11.4054 22.6435 

1025 3 -0.496204 16.9458 8.54734 22.6973 

1025 3 -0.494543 16.9826 14.1358 22.6417 

1025 3 -0.498253 17.0726 14.1432 22.608 

1025 3 -0.496839 14.1376 11.3282 22.6442 

1025 3 -0.497118 0.0856234 8.52201 22.6452 

1025 3 -0.497369 0.107607 14.073 22.7082 

1025 3 -0.495183 17.0271 11.3323 22.6361 

1025 3 -0.501199 19.7918 11.3182 22.5825 

1025 3 -0.493602 19.777 5.60352 22.6975 

1025 3 -0.499406 17.1079 14.1386 22.6061 

1025 3 -0.494097 19.8094 14.1396 22.6862 

1025 3 -0.495458 17.0208 11.3229 22.6819 

1025 3 -0.497025 17.0398 8.46388 22.6644 

1025 3 -0.501313 17.1217 11.4664 22.5853 

1025 3 -0.492757 14.1732 16.9701 22.6165 

1025 3 -0.495108 2.81311 11.3435 22.661 

1025 3 -0.497579 -0.00703382 11.4759 22.6811 

1025 3 -0.496191 19.8029 8.49206 22.6796 

1025 3 -0.501062 19.7641 14.1605 22.5966 

1025 3 -0.493899 19.8612 11.2791 22.6925 

1025 3 -0.495884 19.8138 11.2432 22.6304 

1025 3 -0.495728 16.9631 8.53316 22.6968 

1025 3 -0.495238 16.9219 14.1896 22.6492 

1025 3 -0.495877 16.9641 11.3373 22.6643 

1025 3 -0.498485 17.036 11.43 22.6274 

1025 3 -0.499146 14.1448 8.44665 22.6943 

1025 3 -0.495228 22.7013 14.1525 22.7037 

1025 3 -0.496786 22.6513 11.4411 22.6953 

1025 3 -0.496554 19.7489 11.3274 22.6638 

1025 3 -0.496538 19.7578 8.47277 22.652 

1025 3 -0.497618 19.778 8.51177 22.6872 

1025 3 -0.494249 19.8214 14.1089 22.6282 

1025 3 -0.494086 17.0074 11.2921 22.6944 

1025 3 -0.494429 11.3298 8.45073 22.667 

1025 3 -0.497668 16.953 8.51789 22.6742 

1025 3 -0.496416 16.9119 14.224 22.593 

1025 3 -0.496531 14.1201 8.44285 22.7008 

1025 3 -0.498925 0.0754567 11.4497 22.6941 

1025 3 -0.496463 22.6802 8.51559 22.6545 

1025 3 -0.500157 19.7478 14.1173 22.6179 

1025 3 -0.497369 16.9757 11.347 22.5982 

1025 3 -0.497827 19.7709 11.4279 22.6096 

1025 3 -0.496694 19.7172 8.53661 22.7154 

1025 3 -0.494478 16.9292 14.2787 22.6353 

1025 3 -0.498215 16.9362 11.2929 22.638 

1025 3 -0.492631 16.9898 11.338 22.6776 

1025 3 -0.495955 17.0159 8.52532 22.7138 

1025 3 -0.497137 16.9998 11.3311 22.6288 

1025 3 -0.497292 0.0501602 14.2256 22.6595 

1025 3 -0.498512 -0.00685204 11.4372 22.6835 

1025 3 -0.494989 19.8561 8.42791 22.6885 

1025 3 -0.496688 16.9172 8.54621 22.6552 

1025 3 -0.495883 19.8374 14.1042 22.6801 

1025 3 -0.495864 19.8499 11.2956 22.6722 

1025 3 -0.493623 19.7633 11.405 22.6338 

1025 3 -0.496859 16.9147 8.55979 22.6482 

1025 3 -0.49438 16.9797 14.1797 22.6602 

1025 3 -0.49399 19.8135 11.3649 22.6188 

1025 3 -0.497086 16.9342 14.1875 22.6245 

1025 3 -0.495051 0.0407097 8.43797 22.689 

1025 3 -0.497968 0.0661476 14.1365 22.6397 

1025 3 -0.494538 19.7453 11.2964 22.6508 

1025 3 -0.498182 19.8432 11.3573 22.6229 

1025 3 -0.492821 19.7024 8.43845 22.7003 

1025 3 -0.499406 19.7497 14.1533 22.6271 

1025 3 -0.49363 19.7848 8.53635 22.7256 

1025 3 -0.496875 16.9821 14.1744 22.6046 

1025 3 -0.498927 17.0467 8.48344 22.6579 

1025 3 -0.495745 17.0601 14.1565 22.6675 

1025 3 -0.495723 14.1677 14.2016 22.6752 

1025 3 -0.496017 0.0557663 11.2777 22.7132 

1025 3 -0.495601 -0.0134525 8.55565 22.6843 

1025 3 -0.495391 -0.0252902 11.4601 22.7168 

1025 3 -0.49494 19.7968 14.144 22.6705 

1025 3 -0.494958 19.7727 11.389 22.6666 

1025 3 -0.498296 0.00551198 11.404 22.6621 

1025 3 -0.495312 19.8186 8.53522 22.7041 

1025 3 -0.49347 16.9588 14.1974 22.6473 

1025 3 -0.500345 17.0107 11.3755 22.5983 

1025 3 -0.494064 17.0238 11.3744 22.6488 

1025 3 -0.497818 16.9769 8.48105 22.6571 

1025 3 -0.495702 14.1375 14.1486 22.6644 

1025 3 -0.49517 2.87201 11.4622 22.6979 

1025 3 -0.49491 22.6476 11.3951 22.7144 

1025 3 -0.496988 19.802 8.45281 22.6629 

1025 3 -0.493658 19.7943 14.096 22.6469 

1025 3 -0.498029 19.834 11.3251 22.6533 

1025 3 -0.497684 19.7566 11.3904 22.6306 

1025 3 -0.49419 16.9133 5.69599 22.6611 

1025 3 -0.494987 14.1651 14.1899 22.6499 

1025 3 -0.494992 16.9557 14.1619 22.6438 

1025 3 -0.500059 17.0175 11.3884 22.6301 

1025 3 -0.498312 14.1153 8.49885 22.6557 

1025 3 -0.492597 2.89032 8.57381 22.6702 

1025 3 -0.500329 0.109438 14.0677 22.6662 

1025 3 -0.499276 19.7426 11.3962 22.5885 

1025 3 -0.499478 19.7639 8.46054 22.6619 

1025 3 -0.495173 19.8192 8.52772 22.6893 

1025 3 -0.496726 19.83 14.1572 22.6417 

1025 3 -0.497813 16.9259 11.3151 22.6692 

1025 3 -0.493197 14.2487 11.3213 22.6309 

1025 3 -0.497618 16.9946 8.4208 22.6719 

1025 3 -0.495135 16.9912 14.142 22.6151 

1025 3 -0.494479 14.129 11.3688 22.6652 

1025 3 -0.497183 22.6789 11.44 22.7095 

1025 3 -0.496434 22.6239 8.50771 22.6748 

1025 3 -0.496648 19.7417 14.1372 22.681 

1025 3 -0.495019 19.7814 11.2928 22.6685 

1025 3 -0.494472 19.8569 11.3315 22.6738 

1025 3 -0.496393 0.0125626 5.6978 22.7214 

1025 3 -0.496422 16.988 11.3648 22.6165 

1025 3 -0.497762 16.9724 14.1876 22.6051 

1025 3 -0.497253 16.9681 11.3279 22.6009 

1025 3 -0.497072 17.0462 8.50367 22.6894 

1025 3 -0.497797 14.1559 8.47556 22.6296 

1025 3 -0.496188 2.851 14.1011 22.6693 

1025 3 -0.496354 22.6257 8.5443 22.6427 

1025 3 -0.496399 19.7731 8.53523 22.6604 

1025 3 -0.497045 16.9577 8.48382 22.6858 

1025 3 -0.494774 19.7889 14.1059 22.6424 

1025 3 -0.496677 19.7904 11.3421 22.6724 

1025 3 -0.495782 19.7258 8.49967 22.6396 

1025 3 -0.497004 17.0075 8.48237 22.6633 

1025 3 -0.496681 16.9174 14.2445 22.6266 

1025 3 -0.49334 19.8072 11.3637 22.6946 

1025 3 -0.493234 14.1583 11.403 22.6829 

1025 3 -0.498455 22.669 8.5275 22.6447 

1025 3 -0.495483 22.723 14.1188 22.7274 

1025 3 -0.498524 19.806 11.2761 22.6209 

1025 3 -0.494122 19.8061 11.3667 22.663 

1025 3 -0.493194 19.7508 8.51668 22.7281 

1025 3 -0.496826 19.7377 14.1054 22.6434 

1025 3 -0.493497 17.0357 17.0076 22.7011 

1025 3 -0.496605 16.9893 11.325 22.699 

1025 3 -0.498163 17.0089 8.46951 22.6514 

1025 3 -0.494805 19.8361 8.51465 22.6412 

1025 3 -0.496584 17.0363 17.0097 22.6446 

